User ID,Subscription Type,BASIC,STANDARD,,,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
871,Premium,652,23,0,920,,11,24-06-22,29-06-23,France,45,Male,Tablet,1 Month
872,Basic,652,24,0,954,,14,21-06-22,1/7/2023,Brazil,42,Female,Laptop,1 Month
873,Standard,651,23,0,939,,10,22-06-22,1/7/2023,Mexico,42,Female,Smart TV,1 Month
874,Premium,651,24,0,897,,10,23-06-22,2/7/2023,Spain,31,Male,Smart TV,1 Month
875,Basic,651,24,0,897,,14,26-06-22,29-06-23,Italy,28,Male,Smart TV,1 Month
876,Premium,650,23,0,934,,11,27-06-22,30-06-23,Spain,44,Male,Tablet,1 Month
877,Basic,650,24,0,961,,13,28-06-22,1/7/2023,Spain,30,Male,Smart TV,1 Month
878,Standard,649,23,0,994,,13,28-06-22,2/7/2023,United States,33,Male,Smartphone,1 Month
879,Standard,649,24,0,994,,12,18-06-22,29-06-23,Canada,42,Female,Tablet,1 Month
880,Basic,649,24,0,952,,11,11/6/2022,30-06-23,United States,31,Male,Smart TV,1 Month
881,Premium,648,23,0,952,,11,11/6/2022,1/7/2023,United States,31,Female,Smartphone,1 Month
882,Basic,648,24,0,921,,13,12/6/2022,1/7/2023,Canada,46,Female,Smart TV,1 Month
883,Standard,647,23,0,875,,15,13-06-22,29-06-23,United Kingdom,28,Female,Tablet,1 Month
884,Premium,647,24,0,847,,11,13-06-22,29-06-23,Australia,50,Male,Tablet,1 Month
885,Basic,647,24,0,847,,11,18-06-22,2/7/2023,Germany,34,Male,Tablet,1 Month
886,Premium,646,23,0,881,,15,23-06-22,30-06-23,France,45,Female,Smart TV,1 Month
887,Basic,646,24,0,836,,12,26-06-22,30-06-23,Brazil,38,Female,Laptop,1 Month
888,Standard,645,23,0,798,,13,29-06-22,29-06-23,Mexico,42,Female,Laptop,1 Month
889,Standard,645,24,0,756,,10,2/7/2022,1/7/2023,Spain,45,Female,Smartphone,1 Month
890,Basic,645,24,0,711,,10,6/7/2022,30-06-23,Italy,44,Male,Smart TV,1 Month
891,Premium,644,23,0,711,,14,18-07-22,30-06-23,Spain,50,Female,Smart TV,1 Month
892,Basic,644,24,0,709,,15,29-07-22,30-06-23,Spain,38,Male,Tablet,1 Month
893,Standard,643,23,0,709,,13,30-07-22,1/7/2023,United States,42,Female,Smart TV,1 Month
894,Premium,643,24,0,667,,13,3/8/2022,1/7/2023,Canada,50,Male,Smart TV,1 Month
895,Basic,643,24,0,709,,10,15-08-22,30-06-23,United States,30,Male,Smartphone,1 Month
896,Basic,642,23,0,709,,10,20-08-22,1/7/2023,United States,47,Female,Smartphone,1 Month
897,Basic,641,23,0,662,,14,21-08-22,30-06-23,Canada,32,Female,Laptop,1 Month
898,Standard,640,22,0,673,,11,30-08-22,2/7/2023,United Kingdom,31,Female,Tablet,1 Month
899,Premium,640,23,0,692,,15,1/9/2022,29-06-23,Australia,37,Male,Laptop,1 Month
900,Basic,640,23,0,692,,14,2/9/2022,3/7/2023,Germany,32,Female,Smartphone,1 Month
901,Basic,639,22,0,660,,12,4/9/2022,30-06-23,France,29,Male,Smartphone,1 Month
902,Premium,638,22,0,660,,12,10/9/2022,2/7/2023,Brazil,28,Male,Tablet,1 Month
903,Standard,638,22,0,699,,11,25-09-22,29-06-23,Mexico,42,Male,Laptop,1 Month
904,Standard,638,23,0,748,,12,27-09-22,3/7/2023,Spain,37,Male,Tablet,1 Month
905,Basic,638,23,0,782,,13,1/10/2022,30-06-23,Italy,38,Female,Laptop,1 Month
906,Premium,637,22,1,744,,13,6/10/2022,2/7/2023,Spain,32,Male,Smart TV,1 Month
907,Standard,637,23,1,780,,15,7/10/2022,30-06-23,Spain,48,Male,Laptop,1 Month
908,Basic,637,23,1,822,,13,8/10/2022,3/7/2023,United States,46,Female,Smart TV,1 Month
909,Standard,636,23,1,776,,14,8/10/2022,1/7/2023,Canada,30,Male,Tablet,1 Month
910,Premium,636,23,1,818,,10,8/10/2022,3/7/2023,United States,40,Female,Smart TV,1 Month
911,Basic,636,23,1,813,,13,8/10/2022,29-06-23,United States,29,Male,Smart TV,1 Month
912,Premium,635,23,1,859,,15,8/10/2022,2/7/2023,Canada,41,Male,Tablet,1 Month
913,Standard,635,24,1,859,,15,10/10/2022,1/7/2023,United Kingdom,32,Male,Laptop,1 Month
914,Basic,635,25,1,902,,12,19-10-22,2/7/2023,Australia,44,Female,Smart TV,1 Month
915,Standard,634,24,1,909,,15,20-10-22,29-06-23,Germany,41,Male,Laptop,1 Month
916,Premium,634,24,1,909,,12,26-10-22,1/7/2023,France,50,Female,Smartphone,1 Month
917,Basic,634,25,1,859,,14,29-10-22,30-06-23,Brazil,33,Female,Tablet,1 Month
918,Standard,633,25,1,868,,10,31-10-22,2/7/2023,Mexico,34,Female,Smart TV,1 Month
919,Premium,633,25,1,876,,15,11/11/2022,29-06-23,Spain,40,Male,Smartphone,1 Month
920,Basic,633,25,1,876,,14,9/11/2022,1/7/2023,Italy,34,Female,Tablet,1 Month
921,Premium,632,24,1,842,,14,9/11/2022,1/7/2023,Spain,27,Female,Smart TV,1 Month
922,Basic,632,25,1,859,,13,7/11/2022,1/7/2023,Spain,34,Male,Tablet,1 Month
923,Standard,631,24,1,859,,13,8/11/2022,30-06-23,United States,28,Male,Tablet,1 Month
924,Standard,631,24,1,896,,14,5/11/2022,1/7/2023,Canada,37,Female,Smart TV,1 Month
925,Basic,631,25,1,859,,10,25-10-22,1/7/2023,United States,27,Female,Laptop,1 Month
926,Premium,630,24,1,832,,13,23-10-22,2/7/2023,United States,33,Female,Laptop,1 Month
927,Basic,630,24,1,835,,11,20-10-22,2/7/2023,Canada,42,Male,Laptop,1 Month
928,Standard,629,24,1,874,,11,14-10-22,1/7/2023,United Kingdom,49,Male,Smartphone,1 Month
929,Premium,629,24,1,919,,13,29-08-22,30-06-23,Australia,44,Male,Smart TV,1 Month
930,Basic,629,24,1,919,,10,18-08-22,1/7/2023,Germany,47,Male,Laptop,1 Month
931,Premium,628,24,1,919,,13,13-08-22,2/7/2023,France,33,Male,Laptop,1 Month
932,Basic,628,24,1,919,,11,11/8/2022,2/7/2023,Brazil,37,Male,Smart TV,1 Month
933,Standard,627,23,1,947,,10,11/8/2022,1/7/2023,Mexico,35,Male,Laptop,1 Month
934,Standard,627,24,1,989,,11,6/8/2022,1/7/2023,Spain,34,Female,Smartphone,1 Month
935,Basic,627,24,1,991,,10,7/8/2022,2/7/2023,Italy,44,Male,Smartphone,1 Month
936,Premium,626,23,1,991,,15,18-07-22,2/7/2023,Spain,29,Male,Tablet,1 Month
937,Basic,626,24,1,991,,10,17-07-22,30-06-23,Spain,38,Male,Smartphone,1 Month
938,Standard,625,23,1,991,,14,15-07-22,2/7/2023,United States,46,Male,Smart TV,1 Month
939,Premium,625,24,1,1023,,10,14-07-22,2/7/2023,Canada,29,Male,Tablet,1 Month
940,Basic,625,24,1,1063,,12,26-06-22,3/7/2023,United States,48,Female,Smart TV,1 Month
941,Premium,624,23,1,1015,,10,26-06-22,29-06-23,United States,36,Male,Smart TV,1 Month
942,Basic,624,24,1,1015,,12,22-06-22,1/7/2023,Canada,43,Male,Laptop,1 Month
943,Standard,623,23,1,1059,,15,23-06-22,1/7/2023,United Kingdom,42,Female,Smart TV,1 Month
944,Standard,623,24,1,1064,,10,24-06-22,2/7/2023,Australia,50,Male,Tablet,1 Month
945,Basic,623,24,1,1097,,13,26-06-22,29-06-23,Germany,39,Male,Laptop,1 Month
946,Premium,622,23,1,1097,,14,28-06-22,1/7/2023,France,43,Female,Laptop,1 Month
947,Basic,622,24,1,1096,,10,29-06-22,2/7/2023,Brazil,50,Female,Tablet,1 Month
948,Standard,621,23,1,1046,,12,26-06-22,2/7/2023,Mexico,51,Male,Laptop,1 Month
949,Premium,621,24,1,1046,,14,26-06-22,30-06-23,Spain,40,Male,Tablet,1 Month
950,Basic,621,24,1,1087,,10,20-06-22,30-06-23,Italy,31,Male,Tablet,1 Month
951,Premium,620,23,1,1137,,12,18-06-22,3/7/2023,Spain,39,Female,Smartphone,1 Month
952,Basic,620,24,1,1147,,10,16-06-22,1/7/2023,Spain,49,Female,Tablet,1 Month
953,Standard,619,23,1,1132,,10,16-06-22,30-06-23,United States,34,Female,Laptop,1 Month
954,Standard,619,24,1,1136,,13,17-06-22,30-06-23,Canada,38,Male,Smartphone,1 Month
955,Basic,619,24,0,1136,,15,20-06-22,2/7/2023,United States,36,Female,Laptop,1 Month
956,Premium,618,23,0,1100,,10,24-06-22,1/7/2023,United States,42,Female,Smart TV,1 Month
957,Basic,618,24,0,1058,,14,27-06-22,1/7/2023,Canada,50,Male,Tablet,1 Month
958,Standard,617,23,0,1109,,10,2/7/2022,1/7/2023,United Kingdom,42,Female,Laptop,1 Month
959,Premium,617,24,0,1067,,14,4/7/2022,2/7/2023,Australia,35,Female,Laptop,1 Month
960,Basic,617,24,0,1066,,15,15-07-22,30-06-23,Germany,46,Female,Tablet,1 Month
961,Premium,616,23,0,1051,,15,23-07-22,1/7/2023,France,48,Male,Laptop,1 Month
962,Basic,616,24,0,1087,,12,29-07-22,1/7/2023,Brazil,43,Female,Laptop,1 Month
963,Standard,615,23,0,1044,,13,1/8/2022,1/7/2023,Mexico,51,Female,Tablet,1 Month
964,Standard,615,24,0,1022,,13,12/8/2022,3/7/2023,Spain,45,Male,Smart TV,1 Month
965,Basic,615,24,0,1064,,10,14-08-22,30-06-23,Italy,46,Male,Laptop,1 Month
966,Premium,614,23,1,1099,,12,16-08-22,4/7/2023,Spain,42,Female,Laptop,1 Month
967,Basic,614,24,1,1089,,10,26-08-22,30-06-23,Spain,42,Female,Smartphone,1 Month
968,Standard,613,23,1,1090,,13,31-08-22,3/7/2023,United States,50,Male,Tablet,1 Month
969,Premium,613,24,2,1090,,12,2/9/2022,30-06-23,Canada,28,Male,Smart TV,1 Month
970,Basic,613,24,2,1125,,15,3/9/2022,3/7/2023,United States,44,Female,Tablet,1 Month
971,Basic,612,23,2,1108,,10,5/9/2022,1/7/2023,United States,36,Male,Tablet,1 Month
972,Basic,611,23,2,1108,,14,10/9/2022,2/7/2023,Canada,37,Female,Laptop,1 Month
973,Standard,610,22,2,1071,,12,17-09-22,1/7/2023,United Kingdom,36,Male,Smartphone,1 Month
974,Premium,610,23,2,1071,,13,28-09-22,3/7/2023,Australia,31,Male,Smartphone,1 Month
975,Basic,610,23,2,1122,,12,2/10/2022,30-06-23,Germany,36,Female,Smart TV,1 Month
976,Basic,609,22,2,1126,,15,5/10/2022,3/7/2023,France,39,Female,Laptop,1 Month
977,Premium,608,22,2,1087,,11,7/10/2022,30-06-23,Brazil,45,Female,Laptop,1 Month
978,Standard,608,22,2,1088,,13,8/10/2022,3/7/2023,Mexico,29,Male,Smart TV,1 Month
979,Standard,608,23,2,1116,,15,8/10/2022,1/7/2023,Spain,45,Male,Smartphone,1 Month
980,Basic,608,23,2,1116,,11,9/10/2022,3/7/2023,Italy,29,Male,Smart TV,1 Month
981,Premium,607,22,3,1116,,10,9/10/2022,30-06-23,Spain,28,Female,Smart TV,1 Month
982,Standard,607,23,3,1088,,12,10/10/2022,2/7/2023,Spain,42,Female,Smart TV,1 Month
983,Basic,607,23,3,1096,,11,14-10-22,1/7/2023,United States,36,Female,Smartphone,1 Month
984,Standard,606,23,4,1060,,15,16-10-22,3/7/2023,Canada,39,Male,Smart TV,1 Month
985,Premium,606,23,4,1060,,11,21-10-22,29-06-23,United States,36,Male,Smart TV,1 Month
986,Basic,606,23,4,1100,,15,25-10-22,1/7/2023,United States,49,Male,Laptop,1 Month
987,Premium,605,23,4,1100,,11,30-10-22,1/7/2023,Canada,32,Female,Tablet,1 Month
988,Standard,605,24,4,1095,,12,31-10-22,2/7/2023,United Kingdom,40,Female,Smartphone,1 Month
989,Basic,605,25,4,1092,,12,8/11/2022,1/7/2023,Australia,34,Male,Smartphone,1 Month
990,Standard,604,24,4,1092,,15,9/11/2022,1/7/2023,Germany,35,Male,Smartphone,1 Month
991,Premium,604,24,4,1092,,11,7/11/2022,1/7/2023,France,44,Female,Smart TV,1 Month
992,Basic,604,25,4,1048,,13,8/11/2022,3/7/2023,Brazil,47,Female,Smartphone,1 Month
993,Standard,603,25,4,1038,,14,8/11/2022,3/7/2023,Mexico,33,Female,Laptop,1 Month
994,Premium,603,25,4,1040,,11,31-10-22,2/7/2023,Spain,45,Male,Tablet,1 Month
995,Basic,603,25,4,1040,,14,28-10-22,1/7/2023,Italy,42,Female,Tablet,1 Month
996,Premium,602,24,4,998,,15,25-10-22,2/7/2023,Spain,46,Male,Tablet,1 Month
997,Basic,602,25,4,998,,14,18-10-22,2/7/2023,Spain,51,Male,Tablet,1 Month
998,Standard,601,24,4,998,,15,25-09-22,2/7/2023,United States,41,Female,Laptop,1 Month
999,Standard,601,24,4,996,,10,26-08-22,1/7/2023,Canada,50,Female,Tablet,1 Month
1000,Basic,601,25,4,946,,10,20-08-22,2/7/2023,United States,49,Female,Smartphone,1 Month
1001,Premium,600,24,4,897,,12,12/8/2022,3/7/2023,United States,34,Female,Laptop,1 Month
1002,Basic,600,24,4,893,,13,12/8/2022,3/7/2023,Canada,38,Female,Tablet,1 Month
1003,Standard,599,24,4,855,,13,11/8/2022,1/7/2023,United Kingdom,46,Male,Smart TV,1 Month
1004,Premium,599,24,4,855,,14,11/8/2022,2/7/2023,Australia,42,Male,Smart TV,1 Month
1005,Basic,599,24,4,855,,12,10/8/2022,2/7/2023,Germany,46,Male,Laptop,1 Month
1006,Premium,598,24,4,894,,10,31-07-22,3/7/2023,France,51,Female,Smart TV,1 Month
1007,Basic,598,24,4,843,,12,17-07-22,30-06-23,Brazil,35,Male,Smart TV,1 Month
1008,Standard,597,23,4,879,,10,15-07-22,2/7/2023,Mexico,34,Female,Smartphone,1 Month
1009,Standard,597,24,4,887,,14,5/7/2022,2/7/2023,Spain,31,Female,Laptop,1 Month
1010,Basic,597,24,4,884,,12,1/7/2022,3/7/2023,Italy,36,Female,Tablet,1 Month
1011,Premium,596,23,4,848,,15,1/7/2022,30-06-23,Spain,28,Male,Smart TV,1 Month
1012,Basic,596,24,4,898,,15,26-06-22,1/7/2023,Spain,29,Female,Smartphone,1 Month
1013,Standard,595,23,4,899,,12,27-06-22,2/7/2023,United States,42,Female,Smart TV,1 Month
1014,Premium,595,24,4,891,,10,28-06-22,2/7/2023,Canada,35,Female,Smartphone,1 Month
1015,Basic,595,24,3,891,,12,28-06-22,30-06-23,United States,32,Female,Laptop,1 Month
1016,Premium,594,23,3,859,,10,29-06-22,1/7/2023,United States,43,Female,Tablet,1 Month
1017,Basic,594,24,3,816,,10,26-06-22,2/7/2023,Canada,29,Male,Smartphone,1 Month
1018,Standard,593,23,2,816,,13,26-06-22,2/7/2023,United Kingdom,35,Female,Tablet,1 Month
1019,Standard,593,24,2,813,,14,24-06-22,30-06-23,Australia,27,Female,Tablet,1 Month
1020,Basic,593,24,2,820,,13,21-06-22,1/7/2023,Germany,38,Male,Tablet,1 Month
1021,Premium,592,23,2,820,,13,22-06-22,3/7/2023,France,33,Male,Smart TV,1 Month
1022,Basic,592,24,2,820,,11,18-06-22,2/7/2023,Brazil,48,Male,Laptop,1 Month
1023,Standard,591,23,2,860,,10,18-06-22,2/7/2023,Mexico,51,Female,Laptop,1 Month
1024,Premium,591,24,2,847,,10,20-06-22,1/7/2023,Spain,40,Female,Smartphone,1 Month
1025,Basic,591,24,2,807,,13,23-06-22,3/7/2023,Italy,28,Male,Smartphone,1 Month
1026,Premium,590,23,3,853,,10,26-06-22,1/7/2023,Spain,46,Female,Laptop,1 Month
1027,Basic,590,24,3,807,,12,2/7/2022,1/7/2023,Spain,28,Female,Tablet,1 Month
1028,Standard,589,23,3,817,,12,4/7/2022,1/7/2023,United States,47,Male,Tablet,1 Month
1029,Standard,589,24,3,855,,10,7/7/2022,2/7/2023,Canada,47,Male,Smartphone,1 Month
1030,Basic,589,24,2,855,,13,14-07-22,1/7/2023,United States,50,Male,Smartphone,1 Month
1031,Premium,588,23,2,904,,13,20-07-22,1/7/2023,United States,50,Female,Smart TV,1 Month
1032,Basic,588,24,2,854,,15,23-07-22,2/7/2023,Canada,29,Male,Smartphone,1 Month
1033,Standard,587,23,1,894,,15,30-07-22,1/7/2023,United Kingdom,38,Male,Tablet,1 Month
1034,Premium,587,24,1,894,,11,12/8/2022,3/7/2023,Australia,40,Female,Tablet,1 Month
1035,Basic,587,24,1,882,,14,14-08-22,1/7/2023,Germany,43,Male,Smartphone,1 Month
1036,Premium,586,23,1,882,,14,22-08-22,4/7/2023,France,27,Female,Smartphone,1 Month
1037,Basic,586,24,1,888,,10,29-08-22,30-06-23,Brazil,37,Female,Tablet,1 Month
1038,Standard,585,23,1,902,,12,2/9/2022,3/7/2023,Mexico,30,Male,Smartphone,1 Month
1039,Standard,585,24,1,902,,13,3/9/2022,1/7/2023,Spain,50,Male,Laptop,1 Month
1040,Basic,585,24,1,952,,11,4/9/2022,4/7/2023,Italy,51,Male,Smartphone,1 Month
1041,Premium,584,23,1,998,,13,6/9/2022,1/7/2023,Spain,37,Female,Laptop,1 Month
1042,Basic,584,24,1,961,,14,10/9/2022,2/7/2023,Spain,35,Female,Tablet,1 Month
1043,Standard,583,23,1,972,,12,20-09-22,1/7/2023,United States,35,Male,Tablet,1 Month
1044,Premium,583,24,1,972,,11,26-09-22,3/7/2023,Canada,46,Male,Tablet,1 Month
1045,Basic,583,24,1,972,,13,4/10/2022,1/7/2023,United States,27,Male,Tablet,1 Month
1046,Basic,582,23,1,1017,,13,6/10/2022,3/7/2023,United States,27,Male,Laptop,1 Month
1047,Basic,581,23,1,1017,,13,7/10/2022,1/7/2023,Canada,39,Female,Laptop,1 Month
1048,Standard,580,22,1,978,,15,8/10/2022,3/7/2023,United Kingdom,51,Male,Tablet,1 Month
1049,Premium,580,23,1,1023,,14,9/10/2022,1/7/2023,Australia,41,Male,Smartphone,1 Month
1050,Basic,580,23,1,1062,,15,10/10/2022,3/7/2023,Germany,30,Female,Smart TV,1 Month
1051,Basic,579,22,1,1083,,11,10/10/2022,30-06-23,France,46,Male,Laptop,1 Month
1052,Premium,578,22,1,1083,,14,14-10-22,2/7/2023,Brazil,31,Male,Tablet,1 Month
1053,Standard,578,22,1,1116,,13,15-10-22,1/7/2023,Mexico,49,Male,Smartphone,1 Month
1054,Standard,578,23,1,1148,,12,17-10-22,3/7/2023,Spain,39,Female,Tablet,1 Month
1055,Basic,578,23,1,1158,,11,23-10-22,1/7/2023,Italy,47,Male,Smartphone,1 Month
1056,Premium,577,22,1,1195,,15,27-10-22,2/7/2023,Spain,36,Female,Tablet,1 Month
1057,Standard,577,23,1,1159,,14,29-10-22,2/7/2023,Spain,42,Female,Tablet,1 Month
1058,Basic,577,23,1,1117,,15,5/11/2022,2/7/2023,United States,28,Female,Smart TV,1 Month
1059,Standard,576,23,1,1125,,15,7/11/2022,2/7/2023,Canada,43,Male,Tablet,1 Month
1060,Premium,576,23,1,1125,,10,8/11/2022,2/7/2023,United States,50,Female,Laptop,1 Month
1061,Basic,576,23,1,1126,,15,9/11/2022,1/7/2023,United States,30,Female,Tablet,1 Month
1062,Premium,575,23,1,1137,,10,10/11/2022,3/7/2023,Canada,34,Female,Laptop,1 Month
1063,Standard,575,24,1,1103,,13,2/11/2022,3/7/2023,United Kingdom,35,Female,Laptop,1 Month
1064,Basic,575,25,1,1099,,11,31-10-22,2/7/2023,Australia,29,Male,Tablet,1 Month
1065,Standard,574,24,1,1099,,15,29-10-22,2/7/2023,Germany,33,Male,Smart TV,1 Month
1066,Premium,574,24,1,1099,,12,22-10-22,3/7/2023,France,47,Male,Laptop,1 Month
1067,Basic,574,25,1,1099,,14,20-10-22,2/7/2023,Brazil,32,Female,Tablet,1 Month
1068,Standard,573,25,1,1111,,15,21-10-22,4/7/2023,Mexico,34,Female,Tablet,1 Month
1069,Premium,573,25,1,1119,,13,10/10/2022,2/7/2023,Spain,46,Male,Smart TV,1 Month
1070,Basic,573,25,1,1119,,15,6/9/2022,3/7/2023,Italy,31,Male,Tablet,1 Month
1071,Premium,572,24,2,1119,,12,6/9/2022,3/7/2023,Spain,40,Female,Tablet,1 Month
1072,Basic,572,25,2,1130,,11,13-08-22,3/7/2023,Spain,38,Female,Tablet,1 Month
1073,Standard,571,24,2,1136,,11,13-08-22,1/7/2023,United States,31,Male,Smart TV,1 Month
1074,Standard,571,24,3,1173,,12,13-08-22,2/7/2023,Canada,46,Female,Smartphone,1 Month
1075,Basic,571,25,2,1162,,11,6/8/2022,3/7/2023,United States,43,Male,Smart TV,1 Month
1076,Premium,570,24,2,1162,,15,6/8/2022,3/7/2023,United States,38,Female,Laptop,1 Month
1077,Basic,570,24,2,1170,,15,22-07-22,30-06-23,Canada,38,Female,Laptop,1 Month
1078,Standard,569,24,2,1171,,14,17-07-22,2/7/2023,United Kingdom,27,Male,Laptop,1 Month
1079,Premium,569,24,2,1204,,12,9/7/2022,2/7/2023,Australia,49,Female,Tablet,1 Month
1080,Basic,569,24,2,1155,,11,4/7/2022,3/7/2023,Germany,33,Male,Smartphone,1 Month
1081,Premium,568,24,2,1192,,10,27-06-22,30-06-23,France,40,Female,Smartphone,1 Month
1082,Basic,568,24,2,1179,,13,28-06-22,2/7/2023,Brazil,27,Male,Tablet,1 Month
1083,Standard,567,23,2,1213,,12,28-06-22,2/7/2023,Mexico,28,Female,Laptop,1 Month
1084,Standard,567,24,2,1185,,10,29-06-22,3/7/2023,Spain,30,Male,Smartphone,1 Month
1085,Basic,567,24,2,1185,,10,29-06-22,30-06-23,Italy,33,Female,Smartphone,1 Month
1086,Premium,566,23,2,1198,,15,26-06-22,1/7/2023,Spain,51,Female,Tablet,1 Month
1087,Basic,566,24,2,1147,,11,26-06-22,3/7/2023,Spain,51,Male,Tablet,1 Month
1088,Standard,565,23,2,1147,,10,26-06-22,2/7/2023,United States,50,Female,Smartphone,1 Month
1089,Premium,565,24,2,1097,,14,24-06-22,30-06-23,Canada,46,Female,Tablet,1 Month
1090,Basic,565,24,2,1096,,14,25-06-22,2/7/2023,United States,31,Male,Smart TV,1 Month
1091,Premium,564,23,2,1096,,12,20-06-22,3/7/2023,United States,46,Female,Smartphone,1 Month
1092,Basic,564,24,2,1081,,15,21-06-22,2/7/2023,Canada,41,Male,Smart TV,1 Month
1093,Standard,563,23,2,1129,,12,20-06-22,2/7/2023,United Kingdom,36,Male,Smartphone,1 Month
1094,Standard,563,24,2,1176,,10,22-06-22,2/7/2023,Australia,45,Female,Tablet,1 Month
1095,Basic,563,24,2,1131,,10,24-06-22,3/7/2023,Germany,36,Male,Smartphone,1 Month
1096,Premium,562,23,2,1131,,15,30-06-22,2/7/2023,France,28,Male,Smartphone,1 Month
1097,Basic,562,24,2,1131,,13,3/7/2022,2/7/2023,Brazil,45,Female,Smartphone,1 Month
1098,Standard,561,23,2,1132,,10,4/7/2022,2/7/2023,Mexico,39,Female,Smartphone,1 Month
1099,Premium,561,24,2,1133,,13,8/7/2022,2/7/2023,Spain,51,Female,Laptop,1 Month
1100,Basic,561,24,2,1082,,10,19-07-22,1/7/2023,Italy,37,Male,Laptop,1 Month
1101,Premium,560,23,2,1130,,11,21-07-22,1/7/2023,Spain,33,Female,Tablet,1 Month
1102,Basic,560,24,2,1097,,15,27-07-22,3/7/2023,Spain,32,Female,Smartphone,1 Month
1103,Standard,559,23,2,1065,,14,2/8/2022,1/7/2023,United States,49,Female,Tablet,1 Month
1104,Standard,559,24,3,1016,,10,9/8/2022,3/7/2023,Canada,37,Female,Smart TV,1 Month
1105,Basic,559,24,3,1011,,15,21-08-22,1/7/2023,United States,39,Male,Tablet,1 Month
1106,Premium,558,23,3,1043,,14,29-08-22,4/7/2023,United States,37,Male,Smart TV,1 Month
1107,Basic,558,24,3,1092,,15,31-08-22,1/7/2023,Canada,36,Female,Smart TV,1 Month
1108,Standard,557,23,3,1107,,10,2/9/2022,3/7/2023,United Kingdom,34,Male,Laptop,1 Month
1109,Premium,557,24,3,1107,,13,4/9/2022,1/7/2023,Australia,51,Female,Smartphone,1 Month
1110,Basic,557,24,3,1091,,13,5/9/2022,4/7/2023,Germany,41,Female,Tablet,1 Month
1111,Premium,556,23,3,1050,,13,10/9/2022,1/7/2023,France,51,Male,Smart TV,1 Month
1112,Basic,556,24,3,1093,,15,13-09-22,3/7/2023,Brazil,31,Female,Tablet,1 Month
1113,Standard,555,23,3,1062,,13,20-09-22,1/7/2023,Mexico,44,Male,Laptop,1 Month
1114,Standard,555,24,3,1062,,15,1/10/2022,3/7/2023,Spain,50,Male,Smart TV,1 Month
1115,Basic,555,24,3,1109,,14,3/10/2022,1/7/2023,Italy,33,Male,Laptop,1 Month
1116,Premium,554,23,3,1109,,11,6/10/2022,4/7/2023,Spain,44,Female,Laptop,1 Month
1117,Basic,554,24,3,1065,,15,8/10/2022,1/7/2023,Spain,42,Female,Tablet,1 Month
1118,Standard,553,23,3,1062,,13,9/10/2022,3/7/2023,United States,35,Male,Smart TV,1 Month
1119,Premium,553,24,3,1062,,12,10/10/2022,2/7/2023,Canada,48,Male,Smartphone,1 Month
1120,Basic,553,24,2,1062,,13,10/10/2022,4/7/2023,United States,51,Female,Smartphone,1 Month
1121,Basic,552,23,2,1011,,15,12/10/2022,1/7/2023,United States,44,Female,Smart TV,1 Month
1122,Basic,551,23,2,967,,11,14-10-22,2/7/2023,Canada,37,Female,Smartphone,1 Month
1123,Standard,550,22,1,977,,15,15-10-22,2/7/2023,United Kingdom,35,Female,Laptop,1 Month
1124,Premium,550,23,1,993,,11,17-10-22,3/7/2023,Australia,32,Male,Laptop,1 Month
1125,Basic,550,23,1,993,,15,19-10-22,2/7/2023,Germany,46,Female,Tablet,1 Month
1126,Basic,549,22,1,991,,14,25-10-22,2/7/2023,France,39,Female,Laptop,1 Month
1127,Premium,548,22,1,952,,11,26-10-22,2/7/2023,Brazil,33,Female,Tablet,1 Month
1128,Standard,548,22,1,919,,10,5/11/2022,3/7/2023,Mexico,42,Male,Tablet,1 Month
1129,Standard,548,23,1,919,,14,7/11/2022,3/7/2023,Spain,37,Female,Smartphone,1 Month
1130,Basic,548,23,1,882,,14,8/11/2022,3/7/2023,Italy,27,Female,Smart TV,1 Month
1131,Premium,547,22,2,899,,14,9/11/2022,2/7/2023,Spain,34,Female,Laptop,1 Month
1132,Standard,547,23,2,899,,13,6/11/2022,3/7/2023,Spain,51,Male,Laptop,1 Month
1133,Basic,547,23,2,939,,12,4/11/2022,3/7/2023,United States,42,Male,Laptop,1 Month
